time,open,high,low,close,tick_volume,Dividends,Stock Splits,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,BB_Mid,BB_Std,BB_Upper,BB_Lower,ATR
2025-03-26 21:00:00+00:00,1.0756157636642456,1.0760787725448608,1.074113845825195,1.0744600296020508,0.0,0.0,0.0,1.0781639993190766,1.0795036458969116,1.0859914857149124,31.1126825090127,-0.0012277248098420124,-0.000820008533588707,1.0781639993190766,0.0017492923954497757,1.081662584109976,1.074665414528177,0.0015603389058795086
2025-03-26 22:00:00+00:00,1.0743446350097656,1.0749220848083496,1.0736525058746338,1.074113845825195,0.0,0.0,0.0,1.0778798401355743,1.0793783164024353,1.0859124636650086,22.945912137960462,-0.0013599781762263508,-0.0009280024621162357,1.0778798401355743,0.001923025039484122,1.0817258902145426,1.074033790056606,0.0015677724565779253
2025-03-26 23:00:00+00:00,1.074113845825195,1.0746910572052002,1.0738831758499146,1.0744600296020508,0.0,0.0,0.0,1.0776654064655304,1.0792622447013855,1.085835766196251,25.52536193928219,-0.001420481359414083,-0.0010264982415758052,1.0776654064655304,0.0020555832335776847,1.0817765729326858,1.073554239998375,0.0015588232449123632
2025-03-27 00:00:00+00:00,1.0744600296020508,1.0759629011154177,1.0744600296020508,1.0758472681045532,0.0,0.0,0.0,1.0775203347206115,1.079169249534607,1.0857665985822678,35.22626094613767,-0.0013410334160204318,-0.0010894052764647306,1.0775203347206115,0.0020773744266488372,1.081675083573909,1.073365585867314,0.0015662482806615419
2025-03-27 01:00:00+00:00,1.0758472681045532,1.0771219730377195,1.0758472681045532,1.0768898725509644,0.0,0.0,0.0,1.0774215757846832,1.0790971064567565,1.0857127183675765,39.801587662426236,-0.001180334719163234,-0.0011075911650044313,1.0774215757846832,0.002056931274128982,1.0815354383329412,1.0733077132364253,0.0015990223203387372
2025-03-27 02:00:00+00:00,1.0768898725509644,1.078283429145813,1.0768898725509644,1.077934741973877,0.0,0.0,0.0,1.0773692429065704,1.079048194885254,1.0856622874736785,47.36258485616148,-0.0009576286668728784,-0.0010775986653781208,1.0773692429065704,0.0020282721952547293,1.0814257872970798,1.073312698516061,0.0016153795378549551
2025-03-27 03:00:00+00:00,1.077934741973877,1.078283429145813,1.07758629322052,1.0781670808792114,0.0,0.0,0.0,1.0773285269737243,1.0790015959739685,1.0856159764528275,52.34010259563103,-0.0007536965631786963,-0.0010128182449382359,1.0773285269737243,0.0020022121259854935,1.0813329512256953,1.0733241027217533,0.0015157205717904862
2025-03-27 04:00:00+00:00,1.0781670808792114,1.0789813995361328,1.0780508518218994,1.078283429145813,0.0,0.0,0.0,1.0772353529930114,1.0789689922332764,1.085564328432083,45.142636001769134,-0.0005760502206331175,-0.0009254646400772122,1.0772353529930114,0.0019051612585766148,1.0810456755101647,1.0734250304758581,0.0014242785317557832
2025-03-27 05:00:00+00:00,1.078283429145813,1.078399658203125,1.076774001121521,1.0773539543151855,0.0,0.0,0.0,1.0771015405654907,1.078903796672821,1.0855086249113084,45.14962510782297,-0.0005044500786817174,-0.0008412617277981134,1.0771015405654907,0.0017889708030712165,1.080679482171633,1.0735235989593483,0.0013576490538461344
2025-03-27 06:00:00+00:00,1.0772379636764526,1.078515887260437,1.0772379636764526,1.07758629322052,0.0,0.0,0.0,1.077008491754532,1.0788409113883972,1.0854546755552292,43.31218926795816,-0.00042407022483326173,-0.0007578234272051431,1.077008491754532,0.0017070641728054914,1.080422620100143,1.073594363408921,0.001349185194288029
2025-03-27 07:00:00+00:00,1.077470064163208,1.077702283859253,1.0758472681045532,1.076774001121521,0.0,0.0,0.0,1.076868999004364,1.0787641167640687,1.0853954803943635,54.93129239867655,-0.0004210600768685957,-0.0006904707571378338,1.076868999004364,0.0015977488761939873,1.080064496756752,1.073673501251976,0.0012163860457284428
2025-03-27 08:00:00+00:00,1.076774001121521,1.077934741973877,1.0759629011154177,1.077818512916565,0.0,0.0,0.0,1.0768283128738403,1.0787268781661987,1.0853426921367646,61.54678204434829,-0.00033058041516209613,-0.0006184926887426863,1.0768283128738403,0.0015604097701774017,1.079949132414195,1.0737074933334856,0.0012993386813572633
2025-03-27 09:00:00+00:00,1.0780508518218994,1.0781670808792114,1.0764262676239014,1.0773539543151855,0.0,0.0,0.0,1.0768166959285737,1.078691999912262,1.0852887654304504,60.75655967185364,-0.00029298329894733577,-0.0005533908107836162,1.0768166959285737,0.001555326332605033,1.0799273485937837,1.0737060432633636,0.001349346978323816
2025-03-27 10:00:00+00:00,1.0773539543151855,1.078283429145813,1.0770059823989868,1.078283429145813,0.0,0.0,0.0,1.076764327287674,1.078671052455902,1.0852388942241669,63.96044103226504,-0.00018604188751591977,-0.00047992102613007696,1.076764327287674,0.001482130182863919,1.0797285876534017,1.073800066921946,0.0013992786407470703
2025-03-27 11:00:00+00:00,1.078399658203125,1.0800302028656006,1.078283429145813,1.0788650512695312,0.0,0.0,0.0,1.0767875969409944,1.0786407470703125,1.0851901543140412,73.15984757320389,-5.373853948809071e-05,-0.00039468452880167976,1.0767875969409944,0.0015124986682860462,1.0798125942775665,1.0737625996044222,0.0013836962836129166
2025-03-27 12:00:00+00:00,1.079097867012024,1.0800302028656006,1.0787487030029297,1.0789813995361328,0.0,0.0,0.0,1.0767875969409944,1.078573009967804,1.0851419961452484,76.22546500873554,5.981167797752818e-05,-0.00030378528744583823,1.0767875969409944,0.0015124986682860462,1.0798125942775665,1.0737625996044222,0.0013845477785382793
2025-03-27 13:00:00+00:00,1.0789813995361328,1.07991361618042,1.0781670808792114,1.078399658203125,0.0,0.0,0.0,1.0769094347953796,1.0785006666183472,1.0850909292697906,70.70054119061936,0.00010168719298286888,-0.0002226907913600968,1.0769094347953796,0.001540456549937832,1.0799903478952553,1.073828521695504,0.0014515944889613402
2025-03-27 14:00:00+00:00,1.078283429145813,1.0796804428100586,1.0781670808792114,1.079097867012024,0.0,0.0,0.0,1.077077752351761,1.0784282279014588,1.0850439453125,68.41337583058721,0.0001890343853012677,-0.00014034575602782392,1.077077752351761,0.0015881509916442064,1.0802540543350494,1.0739014503684725,0.0014523438044956435
2025-03-27 15:00:00+00:00,1.0793308019638062,1.0822510719299316,1.0788650512695312,1.0801469087600708,0.0,0.0,0.0,1.0773158729076386,1.0783931708335877,1.085004575252533,68.43639504440065,0.0003389987992377108,-4.447684497471697e-05,1.0773158729076386,0.0016755333705168794,1.0806669396486723,1.073964806166605,0.0016031520707266514
2025-03-27 16:00:00+00:00,1.0800302028656006,1.080263614654541,1.079563856124878,1.0801469087600708,0.0,0.0,0.0,1.0775482118129731,1.0783627939224243,1.084965205192566,64.20185817274577,0.000452629051760578,5.4944334372342024e-05,1.0775482118129731,0.0017317324177008203,1.0810116766483748,1.0740847469775714,0.0015535950660705408
2025-03-27 17:00:00+00:00,1.0801469087600708,1.0810810327529907,1.0793308019638062,1.0793308019638062,0.0,0.0,0.0,1.0777917504310608,1.0783394694328308,1.0849217545986176,56.95002135839385,0.00047139490059655564,0.00013823444761718474,1.0777917504310608,0.0016129995476191962,1.0810177495262991,1.0745657513358224,0.0016288161277770838
2025-03-27 18:00:00+00:00,1.079214334487915,1.0800302028656006,1.079214334487915,1.0793308019638062,0.0,0.0,0.0,1.0780525982379914,1.0783068013191224,1.0848747503757477,56.34331590955035,0.00048072546705646424,0.00020673265150504067,1.0780525982379914,0.001393867188318447,1.0808403326146283,1.0752648638613544,0.0016206247465950943
2025-03-27 19:00:00+00:00,1.0793308019638062,1.0801469087600708,1.079214334487915,1.0797970294952393,0.0,0.0,0.0,1.0783194482326508,1.0782787823677062,1.0848229557275773,65.67586586709093,0.0005197493268525033,0.0002693359865745332,1.0783194482326508,0.0011613685585968895,1.0806421853498447,1.075996711115457,0.0015711188316345057
2025-03-27 20:00:00+00:00,1.0796804428100586,1.0804970264434814,1.0796804428100586,1.0804970264434814,0.0,0.0,0.0,1.0785519361495972,1.0782857847213745,1.084769903421402,67.61917132095077,0.0006002407191241232,0.00033551693308445123,1.0785519361495972,0.0011044389215447744,1.0807608139926868,1.0763430583065077,0.0015381659780229681
2025-03-27 21:00:00+00:00,1.080263614654541,1.080263614654541,1.0797970294952393,1.080263614654541,0.0,0.0,0.0,1.078720623254776,1.0782951164245604,1.084718064069748,72.71513928765422,0.0006378436818244015,0.0003959822828324413,1.078720623254776,0.0010948252061002918,1.0809102736669765,1.0765309728425754,0.001455664634704574
2025-03-27 22:00:00+00:00,1.0801469087600708,1.0801469087600708,1.07991361618042,1.07991361618042,0.0,0.0,0.0,1.078819566965103,1.0783021116256715,1.0846656638383865,64.99343104301387,0.0006321157124224985,0.00044320896875045274,1.078819566965103,0.0011093864587674205,1.081038339882638,1.0766007940475681,0.0013398187501089914
2025-03-27 23:00:00+00:00,1.0797970294952393,1.0803803205490112,1.0797970294952393,1.0803803205490112,0.0,0.0,0.0,1.0789302289485931,1.0783207726478576,1.084613218307495,71.65128694969894,0.0006576543673662005,0.0004860980484736023,1.0789302289485931,0.0011504992085503824,1.0812312273656939,1.0766292305314924,0.001257138592856271
2025-03-28 00:00:00+00:00,1.080263614654541,1.080263614654541,1.079214334487915,1.0797970294952393,0.0,0.0,0.0,1.0790059089660644,1.078332426548004,1.08455249607563,61.39296161369632,0.0006236383079203378,0.0005136061003629495,1.0790059089660644,0.0011554849528847987,1.081316878871834,1.076694939060295,0.0012491771153041295
2025-03-28 01:00:00+00:00,1.0797970294952393,1.0801469087600708,1.079563856124878,1.079563856124878,0.0,0.0,0.0,1.079116404056549,1.078344075679779,1.084487625360489,55.55113636363636,0.0005712798351300563,0.0005251408473163709,1.079116404056549,0.0010931829820722625,1.0813027700206936,1.0769300380924045,0.0011660541806902205
2025-03-28 02:00:00+00:00,1.0796804428100586,1.07991361618042,1.0793308019638062,1.0796804428100586,0.0,0.0,0.0,1.079221111536026,1.0783603835105895,1.0844233375787735,55.55281996894056,0.0005330482904781775,0.0005267223359487322,1.079221111536026,0.0010378002807889585,1.0812967120976038,1.077145510974448,0.0011161480631147111
2025-03-28 03:00:00+00:00,1.0797970294952393,1.0800302028656006,1.0794472694396973,1.0794472694396973,0.0,0.0,0.0,1.0793547749519348,1.0783557200431824,1.0843620586395264,58.80949516821043,0.00047841945198445757,0.0005170617591558774,1.0793547749519348,0.0008635617454187806,1.0810818984427724,1.0776276514610972,0.0010330336434500559
2025-03-28 04:00:00+00:00,1.079563856124878,1.079563856124878,1.0788650512695312,1.079097867012024,0.0,0.0,0.0,1.0794187426567077,1.078341736793518,1.0842930674552917,50.0,0.0004022944480852608,0.000494108296941754,1.0794187426567077,0.0007878385547296461,1.080994419766167,1.0778430655472484,0.0009748509952000209
2025-03-28 05:00:00+00:00,1.079214334487915,1.079563856124878,1.0789813995361328,1.0794472694396973,0.0,0.0,0.0,1.0795234084129333,1.0783557081222535,1.0842276138067246,42.857142857142854,0.0003659403572311426,0.0004684747089996317,1.0795234084129333,0.0006203338086775905,1.0807640760302883,1.0782827407955782,0.0007745964186532157
2025-03-28 06:00:00+00:00,1.079214334487915,1.079563856124878,1.0786322355270386,1.0788650512695312,0.0,0.0,0.0,1.0795524895191193,1.0783580350875854,1.0841592490673064,38.30356560140971,0.00028684279262058965,0.00043214832572382333,1.0795524895191193,0.0005707998995047849,1.080694089318129,1.0784108897201097,0.0007911579949515206
2025-03-28 07:00:00+00:00,1.0788650512695312,1.080263614654541,1.078515887260437,1.079097867012024,0.0,0.0,0.0,1.079564130306244,1.0783626914024353,1.084092048406601,47.62136631445683,0.00024017509846485652,0.00039375368027203,1.079564130306244,0.0005582792217199982,1.080680688749684,1.078447571862804,0.0007909791810171944
2025-03-28 08:00:00+00:00,1.0793308019638062,1.0797970294952393,1.077818512916565,1.0781670808792114,0.0,0.0,0.0,1.0795234143733978,1.0783464050292968,1.084020791053772,40.01472934822634,0.00012662430642640388,0.0003403278055029048,1.0795234143733978,0.0006283166443622827,1.0807800476621223,1.0782667810846733,0.0008740254810878209
2025-03-28 09:00:00+00:00,1.0781670808792114,1.078283429145813,1.0772379636764526,1.077818512916565,0.0,0.0,0.0,1.0794943571090698,1.0783231472969055,1.0839489835500717,32.67355673869925,8.411007308417595e-06,0.00027394444586400737,1.0794943571090698,0.0006931176273359619,1.0808805923637417,1.078108121854398,0.0008820891380310059
2025-03-28 10:00:00+00:00,1.077818512916565,1.0781670808792114,1.0772379636764526,1.0772379636764526,0.0,0.0,0.0,1.0794013619422913,1.0782649683952332,1.0838754659891128,20.849593755997688,-0.00013061372206402133,0.00019303281227840162,1.0794013619422913,0.0008549845725286417,1.0811113310873486,1.077691392797234,0.00089012725012643
2025-03-28 11:00:00+00:00,1.0772379636764526,1.077818512916565,1.0770059823989868,1.07758629322052,0.0,0.0,0.0,1.0792733311653138,1.0782160902023314,1.0838048821687698,26.535303090456992,-0.00021026078319041908,0.00011237409318463749,1.0792733311653138,0.0009262195538335198,1.0811257702729808,1.0774208920576467,0.0008981653622218541
2025-03-28 12:00:00+00:00,1.07758629322052,1.079214334487915,1.0768898725509644,1.0789813995361328,0.0,0.0,0.0,1.079215055704117,1.0782067728042604,1.0837436562776566,43.09480079118395,-0.00015897566022693432,5.8104142502323125e-05,1.079215055704117,0.0009047807600295094,1.081024617224176,1.0774054941840578,0.0010391984667096818
2025-03-28 13:00:00+00:00,1.0788650512695312,1.0818997621536257,1.0788650512695312,1.0814317464828491,0.0,0.0,0.0,1.079320102930069,1.0782441306114197,1.0836952775716782,56.01932736405329,7.848595220583121e-05,6.218050444302474e-05,1.079320102930069,0.0010319516173110043,1.0813840061646909,1.077256199695447,0.001214299883161288
2025-03-28 14:00:00+00:00,1.0814317464828491,1.0834236145019531,1.0814317464828491,1.082602620124817,0.0,0.0,0.0,1.0794836938381196,1.0783235383033754,1.0836515623331069,65.04930108833271,0.00035703997381641983,0.00012115239831770377,1.0794836938381196,0.0012664314478401711,1.0820165567338,1.0769508309424392,0.0012732914515904176
2025-03-28 15:00:00+00:00,1.0828369855880735,1.0847163200378418,1.0822510719299316,1.082719802856445,0.0,0.0,0.0,1.0796298325061797,1.0784262084960938,1.0836096239089965,67.14193214193135,0.00058055938274304,0.00021303379520277104,1.0796298325061797,0.001458554002174048,1.082546940510528,1.0767127245018315,0.001407733985355938
2025-03-28 16:00:00+00:00,1.0828369855880735,1.0835410356521606,1.08236825466156,1.0824854373931885,0.0,0.0,0.0,1.079729253053665,1.0784893012046814,1.0835605543851852,65.0432180851071,0.0007303695450013858,0.000316500945162494,1.079729253053665,0.0015832175900006866,1.0828956882336664,1.0765628178736637,0.0014498744692121393
2025-03-28 17:00:00+00:00,1.08236825466156,1.0830715894699097,1.081548810005188,1.0822510719299316,0.0,0.0,0.0,1.0798286259174348,1.0785663294792176,1.0835037434101105,65.03490245212171,0.0008207230591603665,0.00041734536796206854,1.0798286259174348,0.0016780551024700003,1.0831847361223748,1.0764725157124948,0.0015170063291277363
2025-03-28 18:00:00+00:00,1.0822510719299316,1.0830715894699097,1.0817828178405762,1.082719802856445,0.0,0.0,0.0,1.079968935251236,1.0786410975456238,1.0834396910667419,69.17658642497398,0.0009195515209823313,0.000517786598566121,1.079968935251236,0.0017985294603677926,1.0835659941719715,1.0763718763305006,0.0015591468129839375
2025-03-28 19:00:00+00:00,1.082719802856445,1.0830715894699097,1.082719802856445,1.0828369855880735,0.0,0.0,0.0,1.080091768503189,1.0787785792350768,1.0833774244785308,68.39952893064681,0.0009958499181408342,0.0006133992624810637,1.080091768503189,0.0019086254476937622,1.0839090193985765,1.0762745176078015,0.0015426703861781846
2025-03-28 20:00:00+00:00,1.0828369855880735,1.0838934183120728,1.0828369855880735,1.0830715894699097,0.0,0.0,0.0,1.0802554965019227,1.0789253807067871,1.083324118256569,73.72873377715135,0.0010629939871933392,0.0007033182074235189,1.0802554965019227,0.0020192559292915753,1.0842940083605057,1.0762169846433396,0.0015515855380467483
2025-03-28 21:00:00+00:00,1.0830715894699097,1.0830715894699097,1.0830715894699097,1.0830715894699097,0.0,0.0,0.0,1.0804308831691742,1.079079122543335,1.0832797688245774,73.02008231816919,0.001103485847708141,0.0007833517354804433,1.0804308831691742,0.002106472471415413,1.084643828112005,1.0762179382263435,0.0014267478670393194
2025-03-31 00:00:00+01:00,1.08236825466156,1.0830715894699097,1.0816657543182373,1.082719802856445,0.0,0.0,0.0,1.0805828511714934,1.0792235159873962,1.083236044049263,78.2707824413348,0.0010945721527617636,0.0008455958189367074,1.0805828511714934,0.0021584766352244363,1.0848998044419422,1.0762658979010447,0.0013858420508248942
2025-03-31 01:00:00+01:00,1.082719802856445,1.0843634605407717,1.082602620124817,1.0842459201812744,0.0,0.0,0.0,1.0808227837085722,1.0794192337989807,1.0831999498605729,84.81975640313601,0.001196856284880976,0.0009158479121255612,1.0808227837085722,0.002288398458186942,1.0853995806249461,1.0762459867921983,0.001436940261295927
2025-03-31 02:00:00+01:00,1.084481120109558,1.0848339796066284,1.0834236145019531,1.0835410356521606,0.0,0.0,0.0,1.081044942140579,1.07960777759552,1.0831597357988358,83.69229984961639,0.0012071239326816308,0.0009741031162367751,1.081044942140579,0.0023274681433260408,1.0856998784272311,1.0763900058539269,0.0014713151114328202
2025-03-31 03:00:00+01:00,1.0835410356521606,1.0848339796066284,1.0833063125610352,1.0843634605407717,0.0,0.0,0.0,1.081290751695633,1.0798058462142945,1.0831164747476578,84.47897335128548,0.0012670185318144345,0.0010326861993523071,1.081290751695633,0.0024080633272392273,1.0861068783501113,1.0764746250411545,0.00152239629200533
2025-03-31 04:00:00+01:00,1.0843634605407717,1.0843634605407717,1.0836584568023682,1.0836584568023682,0.0,0.0,0.0,1.0815304219722748,1.0799620699882508,1.0830637091398239,75.59161948495714,0.0012432659277088476,0.0010748021450236152,1.0815304219722748,0.0023924198150456245,1.0863152616023661,1.0767455823421834,0.0014067207063948198
2025-03-31 05:00:00+01:00,1.0836584568023682,1.0838934183120728,1.0834236145019531,1.0836584568023682,0.0,0.0,0.0,1.081758451461792,1.0800974416732787,1.0830061501264572,66.64824684931884,0.0012104880649173033,0.0011019393290023528,1.081758451461792,0.0023655536627837214,1.0864895587873593,1.0770273441362246,0.0012235130582537604
2025-03-31 06:00:00+01:00,1.0836584568023682,1.084481120109558,1.0834236145019531,1.0837758779525757,0.0,0.0,0.0,1.0820388913154602,1.0802142643928527,1.0829521751403808,60.412170454063755,0.001180379596764869,0.001117627382554856,1.0820388913154602,0.002246871219372477,1.0865326337542052,1.0775451488767152,0.0011567728860038301
2025-03-31 07:00:00+01:00,1.0836584568023682,1.0847163200378418,1.0828369855880735,1.0841283798217771,0.0,0.0,0.0,1.0823543846607206,1.0803334903717041,1.0828981643915176,61.99935006905425,0.0011714585289832602,0.0011283936118405369,1.0823543846607206,0.0020581522451808224,1.0864706891510822,1.078238080170359,0.0011149219104222682
2025-03-31 08:00:00+01:00,1.0838934183120728,1.0850694179534912,1.0824854373931885,1.0834236145019531,0.0,0.0,0.0,1.0826636672019956,1.0804362940788268,1.0828418290615083,57.399120003008015,0.0010948985383536503,0.0011216945971431595,1.0826636672019956,0.0016785990020011102,1.0860208652059977,1.0793064691979934,0.0012157218796867073
2025-03-31 09:00:00+01:00,1.0834236145019531,1.0836584568023682,1.081548810005188,1.0828369855880735,0.0,0.0,0.0,1.0829262018203734,1.0805459547042846,1.0827819609642029,54.37768316796199,0.0009756415549768693,0.0010924839887099015,1.0829262018203734,0.0011789384560316567,1.0852840787324367,1.08056832490831,0.0012576409748623143
2025-03-31 10:00:00+01:00,1.0830715894699097,1.0833063125610352,1.0818997621536257,1.0820168256759644,0.0,0.0,0.0,1.083077973127365,1.0806345653533935,1.082719789147377,45.009731742407055,0.0008056623122771889,0.001035119653423359,1.083077973127365,0.000768211562719994,1.084614396252805,1.081541550001925,0.001266053744724882
2025-03-31 11:00:00+01:00,1.0817828178405762,1.08236825466156,1.080964207649231,1.0820168256759644,0.0,0.0,0.0,1.0831072270870208,1.0807394218444824,1.0826588153839112,44.07937764621057,0.0006633063550363083,0.0009607569937459489,1.0831072270870208,0.0007112511941429159,1.0845297294753067,1.081684724698735,0.0013412152017866338
2025-03-31 12:00:00+01:00,1.0822510719299316,1.0831888914108276,1.0818997621536257,1.08236825466156,0.0,0.0,0.0,1.0830955088138579,1.0808304166793823,1.0826013940572738,45.006939507803025,0.0005722490841970629,0.0008830554118361718,1.0830955088138579,0.0007218540697760872,1.08453921695341,1.0816518006743057,0.0013578363827296824
2025-03-31 13:00:00+01:00,1.0822510719299316,1.08236825466156,1.0804970264434814,1.0807305574417114,0.0,0.0,0.0,1.0829960465431212,1.0808979487419128,1.0825351858139038,36.51606701455712,0.0003637440472357145,0.0007791931389160803,1.0829960465431212,0.0008930838890042198,1.0847822143211296,1.0812098787651128,0.0014914955411638692
2025-03-31 14:00:00+01:00,1.0807305574417114,1.0822510719299316,1.0806137323379517,1.08119797706604,0.0,0.0,0.0,1.0829316735267638,1.0809562397003174,1.0824689197540283,41.34977639246658,0.00023352720429525853,0.000670059951991916,1.0829316735267638,0.0009745128947568325,1.0848806993162774,1.0809826477372502,0.001508031572614413
2025-03-31 15:00:00+01:00,1.0810810327529907,1.0810810327529907,1.0787487030029297,1.0807305574417114,0.0,0.0,0.0,1.0828556478023528,1.080993549823761,1.0824015146493913,27.28435193886827,9.155714701036821e-05,0.0005543593909956065,1.0828556478023528,0.0010836081912254044,1.0850228641848036,1.080688431419902,0.0015572054045540945
2025-03-31 16:00:00+01:00,1.0803803205490112,1.0816657543182373,1.0793308019638062,1.0796804428100586,0.0,0.0,0.0,1.0827036798000333,1.0810075306892395,1.0823330461978913,26.11901777155076,-0.00010448616930802679,0.00042259027893487984,1.0827036798000333,0.0012959758556254145,1.0852956315112843,1.0801117280887824,0.0016232473509652273
2025-03-31 17:00:00+01:00,1.07991361618042,1.0818997621536257,1.079214334487915,1.0813149213790894,0.0,0.0,0.0,1.0826275765895843,1.0810658359527587,1.0822721523046495,32.86382459761013,-0.00012650487978493885,0.0003127712471909161,1.0826275765895843,0.0013319269873842167,1.0852914305643528,1.0799637226148158,0.001705944538116471
2025-03-31 18:00:00+01:00,1.0816657543182373,1.0820168256759644,1.08119797706604,1.0817828178405762,0.0,0.0,0.0,1.0825631380081178,1.0811195349693299,1.0822189736366272,39.1680894420879,-0.00010498928132451901,0.00022921914148782912,1.0825631380081178,0.001340463073663083,1.085244064155444,1.0798822118607916,0.0017140763146536691
2025-03-31 19:00:00+01:00,1.0817828178405762,1.0820168256759644,1.0810810327529907,1.0817828178405762,0.0,0.0,0.0,1.082498699426651,1.0811522531509399,1.0821806716918945,39.1680894420879,-8.693587191732632e-05,0.00016598813880679803,1.082498699426651,0.0013457010273357941,1.0851901014813226,1.0798072973719794,0.0017473612512860978
2025-03-31 20:00:00+01:00,1.0816657543182373,1.0822510719299316,1.081548810005188,1.0817828178405762,0.0,0.0,0.0,1.0824518501758575,1.08118497133255,1.082134643793106,38.331728152086825,-7.180074065038511e-05,0.00011843036291536141,1.0824518501758575,0.0013538836247332941,1.0851596174253242,1.079744082926391,0.0017219867025102889
2025-03-31 21:00:00+01:00,1.0816657543182373,1.0821340084075928,1.0813149213790894,1.0817828178405762,0.0,0.0,0.0,1.0823286950588227,1.0812340116500854,1.082090995311737,35.67684826602316,-5.9124489764306176e-05,8.29193923794279e-05,1.0823286950588227,0.0012927447328391298,1.084914184524501,1.0797432055931444,0.0016462547438485123
2025-03-31 22:00:00+01:00,1.0821340084075928,1.08236825466156,1.0817828178405762,1.0822510719299316,0.0,0.0,0.0,1.0822641968727111,1.081292417049408,1.082050877213478,42.62690773889838,-1.1165568241100488e-05,6.410240025532222e-05,1.0822641968727111,0.0012608611354950785,1.0847859191437013,1.079742474601721,0.0015035016196114517
2025-03-31 23:00:00+01:00,1.0821340084075928,1.0821340084075928,1.0818997621536257,1.0821340084075928,0.0,0.0,0.0,1.0821527242660522,1.0813391566276551,1.0820060098171234,45.3021684750583,1.7197927674628133e-05,5.47215057391834e-05,1.0821527242660522,0.0011600173207587698,1.0844727589075698,1.0798326896245347,0.0013779061181204341
